Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
150,False,89,60,178,53,80,0.7189431455384366,9731.790331535529,4
150,False,89,75,178,53,80,0.7189431455384366,9731.790331535529,4
150,False,177,60,178,53,80,0.7189431455384366,9731.790331535529,4
150,False,177,75,178,53,80,0.7189431455384366,9731.790331535529,4
100,False,44,60,178,67,60,0.640845456458792,11958.542180868344,5
100,False,44,75,178,67,60,0.640845456458792,11958.542180868344,5
100,False,89,60,178,67,60,0.640845456458792,11958.542180868344,5
100,False,89,75,178,67,60,0.640845456458792,11958.542180868344,5
100,False,177,60,178,67,60,0.640845456458792,11958.542180868344,5
100,False,177,75,178,67,60,0.640845456458792,11958.542180868344,5
125,False,44,60,178,67,60,0.640845456458792,11958.542180868344,5
125,False,44,75,178,67,60,0.640845456458792,11958.542180868344,5
125,False,89,60,178,67,60,0.640845456458792,11958.542180868344,5
125,False,89,75,178,67,60,0.640845456458792,11958.542180868344,5
125,False,177,60,178,67,60,0.640845456458792,11958.542180868344,5
125,False,177,75,178,67,60,0.640845456458792,11958.542180868344,5
150,False,44,60,178,67,60,0.640845456458792,11958.542180868344,5
150,False,44,75,178,67,60,0.640845456458792,11958.542180868344,5
150,False,89,60,178,67,60,0.640845456458792,11958.542180868344,5
150,False,89,75,178,67,60,0.640845456458792,11958.542180868344,5
150,False,177,60,178,67,60,0.640845456458792,11958.542180868344,5
150,False,177,75,178,67,60,0.640845456458792,11958.542180868344,5
100,False,44,60,178,17,160,0.8357352305268714,6383.258304322072,6
100,False,44,75,178,17,160,0.8357352305268714,6079.5868010495005,6
100,False,89,60,178,17,160,0.8357352305268714,6444.047947197681,6
100,False,89,75,178,17,160,0.8357352305268714,6135.552960127946,6
100,False,177,60,178,17,160,0.8357352305268714,6383.258304322072,6
100,False,177,75,178,17,160,0.8357352305268714,6079.5868010495005,6
125,False,44,60,178,17,160,0.8357352305268714,6444.047947197681,6
125,False,44,75,178,17,160,0.8357352305268714,6192.716159200681,6
125,False,89,60,178,17,160,0.8357352305268714,6383.258304322072,6
125,False,89,75,178,17,160,0.8357352305268714,6079.5868010495005,6
125,False,177,60,178,17,160,0.8357352305268714,6444.047947197681,6
125,False,177,75,178,17,160,0.8357352305268714,6135.552960127946,6
150,False,44,60,178,17,160,0.8357352305268714,6444.047947197681,6
150,False,44,75,178,17,160,0.8357352305268714,6135.552960127946,6
150,False,89,60,178,17,160,0.8357352305268714,6444.047947197681,6
150,False,89,75,178,17,160,0.8357352305268714,6192.716159200681,6
150,False,177,60,178,17,160,0.8357352305268714,6444.047947197681,6
150,False,177,75,178,17,160,0.8357352305268714,6192.716159200681,6
100,True,44,60,178,32,100,0.8042601925574709,8031.649867461546,7
100,True,44,75,178,32,100,0.8042601925574709,7883.666437353738,7
100,True,89,60,178,32,100,0.8042601925574709,8031.649867461546,7
100,True,89,75,178,32,100,0.8042601925574709,7883.666437353738,7
100,True,177,60,178,32,100,0.8042601925574709,8031.649867461546,7
100,True,177,75,178,32,100,0.8042601925574709,7883.666437353738,7
125,True,44,60,178,32,100,0.8042601925574709,8031.649867461546,7
125,True,44,75,178,32,100,0.8042601925574709,7883.666437353738,7
125,True,89,60,178,32,100,0.8042601925574709,8031.649867461546,7
125,True,89,75,178,32,100,0.8042601925574709,7857.233932679582,7
125,True,177,60,178,32,100,0.8042601925574709,7995.632901199257,7
125,True,177,75,178,32,100,0.8042601925574709,7857.233932679582,7
150,True,44,60,178,32,100,0.8042601925574709,8031.649867461546,7
150,True,44,75,178,32,100,0.8042601925574709,7883.666437353738,7
150,True,89,60,178,32,100,0.8042601925574709,8031.649867461546,7
150,True,89,75,178,32,100,0.8042601925574709,7883.666437353738,7
150,True,177,60,178,32,100,0.8042601925574709,8031.649867461546,7
150,True,177,75,178,32,100,0.8042601925574709,7883.666437353738,7
100,False,44,60,178,23,150,0.7563648957992244,8021.223692312912,8
100,False,44,75,178,23,150,0.7563648957992244,7679.0794045995335,8
100,False,89,60,178,23,150,0.7563648957992244,8021.223692312912,8
100,False,89,75,178,23,150,0.7563648957992244,7679.0794045995335,8
100,False,177,60,178,23,150,0.7563648957992244,7949.41573618512,8
100,False,177,75,178,23,150,0.7563648957992244,7679.0794045995335,8
125,False,44,60,178,23,150,0.7563648957992244,7949.41573618512,8
125,False,44,75,178,23,150,0.7563648957992244,7679.0794045995335,8
125,False,89,60,178,23,150,0.7563648957992244,7949.41573618512,8
125,False,89,75,178,23,150,0.7563648957992244,7679.0794045995335,8
125,False,177,60,178,23,150,0.7563648957992244,7949.41573618512,8
125,False,177,75,178,23,150,0.7563648957992244,7679.0794045995335,8
150,False,44,60,178,23,150,0.7563648957992244,7949.41573618512,8
150,False,44,75,178,23,150,0.7563648957992244,7679.0794045995335,8
150,False,89,60,178,23,150,0.7563648957992244,7949.41573618512,8
150,False,89,75,178,23,150,0.7563648957992244,7679.0794045995335,8
150,False,177,60,178,23,150,0.7563648957992244,7949.41573618512,8
150,False,177,75,178,23,150,0.7563648957992244,7679.0794045995335,8
100,True,44,60,178,80,40,0.5746265807911466,14328.771322692985,9
100,True,44,75,178,80,40,0.5746265807911466,14328.771322692985,9
100,True,89,60,178,80,40,0.5746265807911466,14328.771322692985,9
100,True,89,75,178,80,40,0.5746265807911466,14328.771322692985,9
100,True,177,60,178,80,40,0.5746265807911466,14328.771322692985,9
100,True,177,75,178,80,40,0.5746265807911466,14328.771322692985,9
125,True,44,60,178,80,40,0.5746265807911466,14328.771322692985,9
125,True,44,75,178,80,40,0.5746265807911466,14328.771322692985,9
125,True,89,60,178,80,40,0.5746265807911466,14328.771322692985,9
125,True,89,75,178,80,40,0.5746265807911466,14328.771322692985,9
125,True,177,60,178,80,40,0.5746265807911466,14328.771322692985,9
125,True,177,75,178,80,40,0.5746265807911466,14328.771322692985,9
150,True,44,60,178,80,40,0.5746265807911466,14328.771322692985,9
150,True,44,75,178,80,40,0.5746265807911466,14328.771322692985,9
150,True,89,60,178,80,40,0.5746265807911466,14328.771322692985,9
150,True,89,75,178,80,40,0.5746265807911466,14328.771322692985,9
150,True,177,60,178,80,40,0.5746265807911466,14328.771322692985,9
150,True,177,75,178,80,40,0.5746265807911466,14328.771322692985,9
100,False,44,60,178,70,60,0.7091042535769454,13030.408597187485,10
100,False,44,75,178,70,60,0.7091042535769454,13026.221663085707,10
100,False,89,60,178,70,60,0.7091042535769454,13030.408597187485,10
100,False,89,75,178,70,60,0.7091042535769454,13026.221663085707,10
100,False,177,60,178,70,60,0.7091042535769454,13030.408597187485,10
100,False,177,75,178,70,60,0.7091042535769454,13026.221663085707,10
125,False,44,60,178,70,60,0.7091042535769454,13030.408597187485,10
125,False,44,75,178,70,60,0.7091042535769454,13026.221663085707,10
125,False,89,60,178,70,60,0.7091042535769454,13030.408597187485,10
125,False,89,75,178,70,60,0.7091042535769454,13026.221663085707,10
125,False,177,60,178,70,60,0.7091042535769454,13030.408597187485,10
125,False,177,75,178,70,60,0.7091042535769454,13026.221663085707,10
150,False,44,60,178,70,60,0.7091042535769454,13030.408597187485,10
150,False,44,75,178,70,60,0.7091042535769454,13026.221663085707,10
150,False,89,60,178,70,60,0.7091042535769454,13030.408597187485,10
150,False,89,75,178,70,60,0.7091042535769454,13026.221663085707,10
150,False,177,60,178,70,60,0.7091042535769454,13030.408597187485,10
150,False,177,75,178,70,60,0.7091042535769454,13026.221663085707,10
100,False,44,60,178,31,100,0.7852465119175455,7694.343663023153,11
100,False,44,75,178,31,100,0.7852465119175455,7506.291406763835,11
100,False,89,60,178,31,100,0.7852465119175455,7694.343663023153,11
100,False,89,75,178,31,100,0.7852465119175455,7506.291406763835,11
100,False,177,60,178,31,100,0.7852465119175455,7694.343663023153,11
100,False,177,75,178,31,100,0.7852465119175455,7506.291406763835,11
125,False,44,60,178,31,100,0.7852465119175455,7694.343663023153,11
125,False,44,75,178,31,100,0.7852465119175455,7506.291406763835,11
125,False,89,60,178,31,100,0.7852465119175455,7694.343663023153,11
125,False,89,75,178,31,100,0.7852465119175455,7506.291406763835,11
125,False,177,60,178,31,100,0.7852465119175455,7694.343663023153,11
125,False,177,75,178,31,100,0.7852465119175455,7506.291406763835,11
150,False,44,60,178,31,100,0.7852465119175455,7694.343663023153,11
150,False,44,75,178,31,100,0.7852465119175455,7506.291406763835,11
150,False,89,60,178,31,100,0.7852465119175455,7694.343663023153,11
150,False,89,75,178,31,100,0.7852465119175455,7506.291406763835,11
150,False,177,60,178,31,100,0.7852465119175455,7694.343663023153,11
150,False,177,75,178,31,100,0.7852465119175455,7506.291406763835,11
100,True,47,60,189,53,80,0.6968797007901961,9758.891857166189,3
100,True,47,75,189,53,80,0.6968797007901961,9679.27462833874,3
100,True,94,60,189,53,80,0.6968797007901961,9758.891857166189,3
100,True,94,75,189,53,80,0.6968797007901961,9679.27462833874,3
100,True,188,60,189,53,80,0.6968797007901961,9783.251210480328,3
100,True,188,75,189,53,80,0.6968797007901961,9693.194958278387,3
125,True,47,60,189,53,80,0.6968797007901961,9758.891857166189,3
125,True,47,75,189,53,80,0.6968797007901961,9679.27462833874,3
125,True,94,60,189,53,80,0.6968797007901961,9758.891857166189,3
125,True,94,75,189,53,80,0.6968797007901961,9679.27462833874,3
125,True,188,60,189,53,80,0.6968797007901961,9758.891857166189,3
125,True,188,75,189,53,80,0.6968797007901961,9679.27462833874,3
150,True,47,60,189,53,80,0.6968797007901961,9783.251210480328,3
150,True,47,75,189,53,80,0.6968797007901961,9679.27462833874,3
150,True,94,60,189,53,80,0.6968797007901961,9758.891857166189,3
150,True,94,75,189,53,80,0.6968797007901961,9679.27462833874,3
150,True,188,60,189,53,80,0.6968797007901961,9758.891857166189,3
150,True,188,75,189,53,80,0.6968797007901961,9679.27462833874,3
100,False,47,60,189,83,3000,0.6741824711891642,11583.876043148513,4
100,False,47,75,189,83,3000,0.6741824711891642,11583.876043148513,4
100,False,94,60,189,83,3000,0.6741824711891642,11583.876043148513,4
100,False,94,75,189,83,3000,0.6741824711891642,11583.876043148513,4
100,False,188,60,189,83,3000,0.6741824711891642,11583.876043148513,4
100,False,188,75,189,83,3000,0.6741824711891642,11583.876043148513,4
125,False,47,60,189,83,3000,0.6741824711891642,11583.876043148513,4
125,False,47,75,189,83,3000,0.6741824711891642,11583.876043148513,4
125,False,94,60,189,83,3000,0.6741824711891642,11583.876043148513,4
125,False,94,75,189,83,3000,0.6741824711891642,11583.876043148513,4
125,False,188,60,189,83,3000,0.6741824711891642,11583.876043148513,4
125,False,188,75,189,83,3000,0.6741824711891642,11583.876043148513,4
150,False,47,60,189,83,3000,0.6741824711891642,11583.876043148513,4
150,False,47,75,189,83,3000,0.6741824711891642,11583.876043148513,4
150,False,94,60,189,83,3000,0.6741824711891642,11583.876043148513,4
150,False,94,75,189,83,3000,0.6741824711891642,11583.876043148513,4
150,False,188,60,189,83,3000,0.6741824711891642,11583.876043148513,4
150,False,188,75,189,83,3000,0.6741824711891642,11583.876043148513,4
100,False,47,60,189,29,200,0.7778536723092321,8447.52920366629,5
100,False,47,75,189,29,200,0.7778536723092321,8279.856995257309,5
100,False,94,60,189,29,200,0.7778536723092321,8447.52920366629,5
100,False,94,75,189,29,200,0.7778536723092321,8279.856995257309,5
100,False,188,60,189,29,200,0.7778536723092321,8447.52920366629,5
100,False,188,75,189,29,200,0.7778536723092321,8279.856995257309,5
125,False,47,60,189,29,200,0.7778536723092321,8447.52920366629,5
125,False,47,75,189,29,200,0.7778536723092321,8279.856995257309,5
125,False,94,60,189,29,200,0.7778536723092321,8447.52920366629,5
125,False,94,75,189,29,200,0.7778536723092321,8279.856995257309,5
125,False,188,60,189,29,200,0.7778536723092321,8447.52920366629,5
125,False,188,75,189,29,200,0.7778536723092321,8279.856995257309,5
150,False,47,60,189,29,200,0.7778536723092321,8447.52920366629,5
150,False,47,75,189,29,200,0.7778536723092321,8279.856995257309,5
150,False,94,60,189,29,200,0.7778536723092321,8447.52920366629,5
150,False,94,75,189,29,200,0.7778536723092321,8279.856995257309,5
150,False,188,60,189,29,200,0.7778536723092321,8509.64742503298,5
150,False,188,75,189,29,200,0.7778536723092321,8279.856995257309,5
100,False,47,60,189,26,150,0.8188348040450285,7952.404601829814,6
100,False,47,75,189,26,150,0.8188348040450285,7646.934205542732,6
100,False,94,60,189,26,150,0.8188348040450285,7952.404601829814,6
100,False,94,75,189,26,150,0.8188348040450285,7646.934205542732,6
100,False,188,60,189,26,150,0.8188348040450285,7952.404601829814,6
100,False,188,75,189,26,150,0.8188348040450285,7646.934205542732,6
125,False,47,60,189,26,150,0.8188348040450285,7952.404601829814,6
125,False,47,75,189,26,150,0.8188348040450285,7646.934205542732,6
125,False,94,60,189,26,150,0.8188348040450285,7952.404601829814,6
125,False,94,75,189,26,150,0.8188348040450285,7646.934205542732,6
125,False,188,60,189,26,150,0.8188348040450285,7952.404601829814,6
125,False,188,75,189,26,150,0.8188348040450285,7646.934205542732,6
150,False,47,60,189,26,150,0.8188348040450285,7952.404601829814,6
150,False,47,75,189,26,150,0.8188348040450285,7646.934205542732,6
150,False,94,60,189,26,150,0.8188348040450285,7952.404601829814,6
150,False,94,75,189,26,150,0.8188348040450285,7646.934205542732,6
150,False,188,60,189,26,150,0.8188348040450285,7952.404601829814,6
150,False,188,75,189,26,150,0.8188348040450285,7646.934205542732,6
100,True,47,60,189,32,100,0.7523650970118648,7989.080695739964,7
100,True,47,75,189,32,100,0.7523650970118648,7665.0009023627,7
100,True,94,60,189,32,100,0.7523650970118648,7933.913713774335,7
100,True,94,75,189,32,100,0.7523650970118648,7665.0009023627,7
100,True,188,60,189,32,100,0.7523650970118648,7933.913713774335,7
100,True,188,75,189,32,100,0.7523650970118648,7711.033796981659,7
125,True,47,60,189,32,100,0.7523650970118648,7933.913713774335,7
125,True,47,75,189,32,100,0.7523650970118648,7665.0009023627,7
125,True,94,60,189,32,100,0.7523650970118648,7933.913713774335,7
125,True,94,75,189,32,100,0.7523650970118648,7665.0009023627,7
125,True,188,60,189,32,100,0.7523650970118648,7933.913713774335,7
125,True,188,75,189,32,100,0.7523650970118648,7665.0009023627,7
150,True,47,60,189,32,100,0.7523650970118648,7933.913713774335,7
150,True,47,75,189,32,100,0.7523650970118648,7665.0009023627,7
150,True,94,60,189,32,100,0.7523650970118648,7989.080695739964,7
150,True,94,75,189,32,100,0.7523650970118648,7665.0009023627,7
150,True,188,60,189,32,100,0.7523650970118648,7989.080695739964,7
150,True,188,75,189,32,100,0.7523650970118648,7711.033796981659,7
100,False,47,60,189,81,35,0.5929555748074384,13678.269759268918,8
100,False,47,75,189,81,35,0.5929555748074384,13678.269759268918,8
100,False,94,60,189,81,35,0.5929555748074384,13678.269759268918,8
100,False,94,75,189,81,35,0.5929555748074384,13678.269759268918,8
100,False,188,60,189,81,35,0.5929555748074384,13678.269759268918,8
100,False,188,75,189,81,35,0.5929555748074384,13678.269759268918,8
125,False,47,60,189,81,35,0.5929555748074384,13678.269759268918,8
125,False,47,75,189,81,35,0.5929555748074384,13678.269759268918,8
125,False,94,60,189,81,35,0.5929555748074384,13678.269759268918,8
125,False,94,75,189,81,35,0.5929555748074384,13678.269759268918,8
125,False,188,60,189,81,35,0.5929555748074384,13678.269759268918,8
125,False,188,75,189,81,35,0.5929555748074384,13678.269759268918,8
150,False,47,60,189,81,35,0.5929555748074384,13678.269759268918,8
150,False,47,75,189,81,35,0.5929555748074384,13678.269759268918,8
150,False,94,60,189,81,35,0.5929555748074384,13678.269759268918,8
150,False,94,75,189,81,35,0.5929555748074384,13678.269759268918,8
150,False,188,60,189,81,35,0.5929555748074384,13678.269759268918,8
150,False,188,75,189,81,35,0.5929555748074384,13678.269759268918,8
100,True,47,60,189,33,100,0.8000121483540525,9347.300889552575,9
100,True,47,75,189,33,100,0.8000121483540525,9038.581017861055,9
100,True,94,60,189,33,100,0.8000121483540525,9347.300889552575,9
100,True,94,75,189,33,100,0.8000121483540525,9038.581017861055,9
100,True,188,60,189,33,100,0.8000121483540525,9347.300889552575,9
100,True,188,75,189,33,100,0.8000121483540525,9038.581017861055,9
125,True,47,60,189,33,100,0.8000121483540525,9347.300889552575,9
125,True,47,75,189,33,100,0.8000121483540525,9038.581017861055,9
125,True,94,60,189,33,100,0.8000121483540525,9347.300889552575,9
125,True,94,75,189,33,100,0.8000121483540525,9038.581017861055,9
125,True,188,60,189,33,100,0.8000121483540525,9347.300889552575,9
125,True,188,75,189,33,100,0.8000121483540525,9038.581017861055,9
150,True,47,60,189,33,100,0.8000121483540525,9347.300889552575,9
150,True,47,75,189,33,100,0.8000121483540525,9038.581017861055,9
150,True,94,60,189,33,100,0.8000121483540525,9347.300889552575,9
150,True,94,75,189,33,100,0.8000121483540525,9038.581017861055,9
150,True,188,60,189,33,100,0.8000121483540525,9347.300889552575,9
150,True,188,75,189,33,100,0.8000121483540525,9038.581017861055,9
100,True,5,60,20,10,55,0.4922802460433633,1520.8005183707587,4
100,True,5,75,20,10,55,0.4922802460433633,1520.8005183707587,4
100,True,10,60,20,10,55,0.4922802460433633,1520.8005183707587,4
100,True,10,75,20,10,55,0.4922802460433633,1520.8005183707587,4
100,True,19,60,20,10,55,0.4922802460433633,1520.8005183707587,4
100,True,19,75,20,10,55,0.4922802460433633,1520.8005183707587,4
125,True,5,60,20,10,55,0.4922802460433633,1520.8005183707587,4
125,True,5,75,20,10,55,0.4922802460433633,1520.8005183707587,4
125,True,10,60,20,10,55,0.4922802460433633,1520.8005183707587,4
125,True,10,75,20,10,55,0.4922802460433633,1520.8005183707587,4
125,True,19,60,20,10,55,0.4922802460433633,1520.8005183707587,4
125,True,19,75,20,10,55,0.4922802460433633,1520.8005183707587,4
150,True,5,60,20,10,55,0.4922802460433633,1520.8005183707587,4
150,True,5,75,20,10,55,0.4922802460433633,1520.8005183707587,4
150,True,10,60,20,10,55,0.4922802460433633,1520.8005183707587,4
150,True,10,75,20,10,55,0.4922802460433633,1520.8005183707587,4
150,True,19,60,20,10,55,0.4922802460433633,1520.8005183707587,4
150,True,19,75,20,10,55,0.4922802460433633,1520.8005183707587,4
100,True,5,60,20,4,140,0.7201067316905034,732.5329265956982,5
100,True,5,75,20,4,140,0.7201067316905034,732.5329265956982,5
100,True,10,60,20,4,140,0.7201067316905034,732.5329265956982,5
100,True,10,75,20,4,140,0.7201067316905034,732.5329265956982,5
100,True,19,60,20,4,140,0.7201067316905034,732.5329265956982,5
100,True,19,75,20,4,140,0.7201067316905034,732.5329265956982,5
125,True,5,60,20,4,140,0.7201067316905034,732.5329265956982,5
125,True,5,75,20,4,140,0.7201067316905034,732.5329265956982,5
125,True,10,60,20,4,140,0.7201067316905034,732.5329265956982,5
125,True,10,75,20,4,140,0.7201067316905034,732.5329265956982,5
125,True,19,60,20,4,140,0.7201067316905034,732.5329265956982,5
125,True,19,75,20,4,140,0.7201067316905034,732.5329265956982,5
150,True,5,60,20,4,140,0.7201067316905034,732.5329265956982,5
150,True,5,75,20,4,140,0.7201067316905034,732.5329265956982,5
150,True,10,60,20,4,140,0.7201067316905034,732.5329265956982,5
150,True,10,75,20,4,140,0.7201067316905034,732.5329265956982,5
150,True,19,60,20,4,140,0.7201067316905034,732.5329265956982,5
150,True,19,75,20,4,140,0.7201067316905034,732.5329265956982,5
100,False,5,60,20,9,3000,0.6692256042246637,1147.325277303411,6
100,False,5,75,20,9,3000,0.6692256042246637,1147.325277303411,6
100,False,10,60,20,9,3000,0.6692256042246637,1147.3252773034112,6
100,False,10,75,20,9,3000,0.6692256042246637,1147.3252773034112,6
100,False,19,60,20,9,3000,0.6692256042246637,1147.5812022902755,6
100,False,19,75,20,9,3000,0.6692256042246637,1147.325277303411,6
125,False,5,60,20,9,3000,0.6692256042246637,1147.325277303411,6
125,False,5,75,20,9,3000,0.6692256042246637,1147.325277303411,6
125,False,10,60,20,9,3000,0.6692256042246637,1147.3252773034112,6
125,False,10,75,20,9,3000,0.6692256042246637,1147.3252773034112,6
125,False,19,60,20,9,3000,0.6692256042246637,1147.5812022902755,6
125,False,19,75,20,9,3000,0.6692256042246637,1147.325277303411,6
150,False,5,60,20,9,3000,0.6692256042246637,1147.325277303411,6
150,False,5,75,20,9,3000,0.6692256042246637,1147.325277303411,6
150,False,10,60,20,9,3000,0.6692256042246637,1147.3252773034112,6
150,False,10,75,20,9,3000,0.6692256042246637,1147.3252773034112,6
150,False,19,60,20,9,3000,0.6692256042246637,1147.5812022902755,6
150,False,19,75,20,9,3000,0.6692256042246637,1147.325277303411,6
100,False,5,60,20,8,45,0.3695817027511457,1329.8931740192777,7
100,False,5,75,20,8,45,0.3695817027511457,1329.8931740192777,7
100,False,10,60,20,8,45,0.3695817027511457,1344.3723862660845,7
100,False,10,75,20,8,45,0.3695817027511457,1344.3723862660845,7
100,False,19,60,20,8,45,0.3695817027511457,1344.3723862660845,7
100,False,19,75,20,8,45,0.3695817027511457,1344.3723862660845,7
125,False,5,60,20,8,45,0.3695817027511457,1329.8931740192777,7
125,False,5,75,20,8,45,0.3695817027511457,1329.8931740192777,7
125,False,10,60,20,8,45,0.3695817027511457,1344.3723862660845,7
125,False,10,75,20,8,45,0.3695817027511457,1344.3723862660845,7
125,False,19,60,20,8,45,0.3695817027511457,1344.3723862660845,7
125,False,19,75,20,8,45,0.3695817027511457,1344.3723862660845,7
150,False,5,60,20,8,45,0.3695817027511457,1329.8931740192777,7
150,False,5,75,20,8,45,0.3695817027511457,1329.8931740192777,7
150,False,10,60,20,8,45,0.3695817027511457,1344.3723862660845,7
150,False,10,75,20,8,45,0.3695817027511457,1344.3723862660845,7
150,False,19,60,20,8,45,0.3695817027511457,1344.3723862660845,7
150,False,19,75,20,8,45,0.3695817027511457,1344.3723862660845,7
100,False,5,60,20,4,135,0.5679448418588013,964.6800713759181,8
100,False,5,75,20,4,135,0.5679448418588013,961.7727314928305,8
100,False,10,60,20,4,135,0.5679448418588013,965.5269712159477,8
100,False,10,75,20,4,135,0.5679448418588013,961.7727314928305,8
100,False,19,60,20,4,135,0.5679448418588013,965.5269712159477,8
100,False,19,75,20,4,135,0.5679448418588013,965.5269712159477,8
125,False,5,60,20,4,135,0.5679448418588013,964.6800713759181,8
125,False,5,75,20,4,135,0.5679448418588013,961.7727314928305,8
125,False,10,60,20,4,135,0.5679448418588013,965.5269712159477,8
125,False,10,75,20,4,135,0.5679448418588013,961.7727314928305,8
125,False,19,60,20,4,135,0.5679448418588013,965.5269712159477,8
125,False,19,75,20,4,135,0.5679448418588013,965.5269712159477,8
150,False,5,60,20,4,135,0.5679448418588013,964.6800713759181,8
150,False,5,75,20,4,135,0.5679448418588013,961.7727314928305,8
150,False,10,60,20,4,135,0.5679448418588013,965.5269712159477,8
150,False,10,75,20,4,135,0.5679448418588013,961.7727314928305,8
150,False,19,60,20,4,135,0.5679448418588013,965.5269712159477,8
150,False,19,75,20,4,135,0.5679448418588013,965.5269712159477,8
100,False,5,60,20,2,280,0.7977682015914132,494.4833072216859,9
100,False,5,75,20,2,280,0.7977682015914132,494.4833072216859,9
100,False,10,60,20,2,280,0.7977682015914132,485.0161695095137,9
100,False,10,75,20,2,280,0.7977682015914132,485.0161695095137,9
100,False,19,60,20,2,280,0.7977682015914132,492.8053821755284,9
100,False,19,75,20,2,280,0.7977682015914132,488.85807361341773,9
125,False,5,60,20,2,280,0.7977682015914132,494.4833072216859,9
125,False,5,75,20,2,280,0.7977682015914132,494.4833072216859,9
125,False,10,60,20,2,280,0.7977682015914132,485.0161695095137,9
125,False,10,75,20,2,280,0.7977682015914132,485.0161695095137,9
125,False,19,60,20,2,280,0.7977682015914132,492.8053821755284,9
125,False,19,75,20,2,280,0.7977682015914132,488.85807361341773,9
150,False,5,60,20,2,280,0.7977682015914132,494.4833072216859,9
150,False,5,75,20,2,280,0.7977682015914132,494.4833072216859,9
150,False,10,60,20,2,280,0.7977682015914132,485.0161695095137,9
150,False,10,75,20,2,280,0.7977682015914132,485.0161695095137,9
150,False,19,60,20,2,280,0.7977682015914132,492.8053821755284,9
150,False,19,75,20,2,280,0.7977682015914132,488.85807361341773,9
100,True,5,60,20,2,170,0.9536311461697297,616.8982172694623,10
100,True,5,75,20,2,170,0.9536311461697297,616.8982172694623,10
100,True,10,60,20,2,170,0.9536311461697297,620.4989678823733,10
100,True,10,75,20,2,170,0.9536311461697297,620.4989678823733,10
100,True,19,60,20,2,170,0.9536311461697297,620.4989678823733,10
100,True,19,75,20,2,170,0.9536311461697297,620.4989678823733,10
125,True,5,60,20,2,170,0.9536311461697297,616.8982172694623,10
125,True,5,75,20,2,170,0.9536311461697297,616.8982172694623,10
125,True,10,60,20,2,170,0.9536311461697297,620.4989678823733,10
125,True,10,75,20,2,170,0.9536311461697297,620.4989678823733,10
125,True,19,60,20,2,170,0.9536311461697297,620.4989678823733,10
125,True,19,75,20,2,170,0.9536311461697297,620.4989678823733,10
150,True,5,60,20,2,170,0.9536311461697297,616.8982172694623,10
150,True,5,75,20,2,170,0.9536311461697297,616.8982172694623,10
150,True,10,60,20,2,170,0.9536311461697297,620.4989678823733,10
150,True,10,75,20,2,170,0.9536311461697297,620.4989678823733,10
150,True,19,60,20,2,170,0.9536311461697297,620.4989678823733,10
150,True,19,75,20,2,170,0.9536311461697297,620.4989678823733,10
100,False,5,60,20,4,140,0.4949777883022027,1060.5524172822202,11
100,False,5,75,20,4,140,0.4949777883022027,1060.5524172822202,11
100,False,10,60,20,4,140,0.4949777883022027,1053.3574661947346,11
100,False,10,75,20,4,140,0.4949777883022027,1053.3574661947346,11
100,False,19,60,20,4,140,0.4949777883022027,1053.3574661947346,11
100,False,19,75,20,4,140,0.4949777883022027,1053.3574661947346,11
125,False,5,60,20,4,140,0.4949777883022027,1060.5524172822202,11
125,False,5,75,20,4,140,0.4949777883022027,1060.5524172822202,11
125,False,10,60,20,4,140,0.4949777883022027,1053.3574661947346,11
125,False,10,75,20,4,140,0.4949777883022027,1053.3574661947346,11
125,False,19,60,20,4,140,0.4949777883022027,1053.3574661947346,11
125,False,19,75,20,4,140,0.4949777883022027,1053.3574661947346,11
150,False,5,60,20,4,140,0.4949777883022027,1060.5524172822202,11
150,False,5,75,20,4,140,0.4949777883022027,1060.5524172822202,11
150,False,10,60,20,4,140,0.4949777883022027,1053.3574661947346,11
150,False,10,75,20,4,140,0.4949777883022027,1053.3574661947346,11
150,False,19,60,20,4,140,0.4949777883022027,1053.3574661947346,11
150,False,19,75,20,4,140,0.4949777883022027,1053.3574661947346,11
100,True,5,60,20,2,400,0.9047419707587047,508.10124905615123,12
100,True,5,75,20,2,400,0.9047419707587047,508.10124905615123,12
100,True,10,60,20,2,400,0.9047419707587047,508.10124905615123,12
100,True,10,75,20,2,400,0.9047419707587047,508.10124905615123,12
100,True,19,60,20,2,400,0.9047419707587047,508.10124905615123,12
100,True,19,75,20,2,400,0.9047419707587047,508.10124905615123,12
125,True,5,60,20,2,400,0.9047419707587047,508.10124905615123,12
125,True,5,75,20,2,400,0.9047419707587047,508.10124905615123,12
125,True,10,60,20,2,400,0.9047419707587047,508.10124905615123,12
125,True,10,75,20,2,400,0.9047419707587047,508.10124905615123,12
125,True,19,60,20,2,400,0.9047419707587047,508.10124905615123,12
125,True,19,75,20,2,400,0.9047419707587047,508.10124905615123,12
150,True,5,60,20,2,400,0.9047419707587047,508.10124905615123,12
150,True,5,75,20,2,400,0.9047419707587047,508.10124905615123,12
150,True,10,60,20,2,400,0.9047419707587047,508.10124905615123,12
150,True,10,75,20,2,400,0.9047419707587047,508.10124905615123,12
150,True,19,60,20,2,400,0.9047419707587047,508.10124905615123,12
150,True,19,75,20,2,400,0.9047419707587047,508.10124905615123,12
100,False,5,60,20,11,55,0.6036071506511361,1197.997566883772,13
