Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
100,False,20,75,21,2,160,0.9022343269719723,256.79172839878856,4
125,False,5,60,21,2,160,0.9022343269719723,244.53903710934185,4
125,False,5,75,21,2,160,0.9022343269719723,244.53903710934185,4
125,False,10,60,21,2,160,0.9022343269719723,244.53903710934188,4
125,False,10,75,21,2,160,0.9022343269719723,244.53903710934188,4
125,False,20,60,21,2,160,0.9022343269719723,260.80065839487384,4
125,False,20,75,21,2,160,0.9022343269719723,256.79172839878856,4
150,False,5,60,21,2,160,0.9022343269719723,244.53903710934185,4
150,False,5,75,21,2,160,0.9022343269719723,244.53903710934185,4
150,False,10,60,21,2,160,0.9022343269719723,244.53903710934188,4
150,False,10,75,21,2,160,0.9022343269719723,244.53903710934188,4
150,False,20,60,21,2,160,0.9022343269719723,260.80065839487384,4
150,False,20,75,21,2,160,0.9022343269719723,256.79172839878856,4
100,True,5,60,21,8,3000,0.7735945654247988,729.1858711489278,5
100,True,5,75,21,8,3000,0.7735945654247988,729.1858711489278,5
100,True,10,60,21,8,3000,0.7735945654247988,749.8868585713508,5
100,True,10,75,21,8,3000,0.7735945654247988,749.8868585713508,5
100,True,20,60,21,8,3000,0.7735945654247988,801.8353569662369,5
100,True,20,75,21,8,3000,0.7735945654247988,801.8353569662369,5
125,True,5,60,21,8,3000,0.7735945654247988,729.1858711489278,5
125,True,5,75,21,8,3000,0.7735945654247988,729.1858711489278,5
125,True,10,60,21,8,3000,0.7735945654247988,749.8868585713508,5
125,True,10,75,21,8,3000,0.7735945654247988,749.8868585713508,5
125,True,20,60,21,8,3000,0.7735945654247988,801.8353569662369,5
125,True,20,75,21,8,3000,0.7735945654247988,801.8353569662369,5
150,True,5,60,21,8,3000,0.7735945654247988,729.1858711489278,5
150,True,5,75,21,8,3000,0.7735945654247988,729.1858711489278,5
150,True,10,60,21,8,3000,0.7735945654247988,749.8868585713508,5
150,True,10,75,21,8,3000,0.7735945654247988,749.8868585713508,5
150,True,20,60,21,8,3000,0.7735945654247988,801.8353569662369,5
150,True,20,75,21,8,3000,0.7735945654247988,801.8353569662369,5
100,False,5,60,22,8,40,0.9570891328859978,687.2351158017502,6
100,False,5,75,22,8,40,0.9570891328859978,684.2921220254432,6
100,False,11,60,22,8,40,0.9570891328859978,688.5822336428762,6
100,False,11,75,22,8,40,0.9570891328859978,688.5822336428762,6
100,False,21,60,22,8,40,0.9570891328859978,688.5822336428762,6
100,False,21,75,22,8,40,0.9570891328859978,688.5822336428762,6
125,False,5,60,22,8,40,0.9570891328859978,687.2351158017502,6
125,False,5,75,22,8,40,0.9570891328859978,684.2921220254432,6
125,False,11,60,22,8,40,0.9570891328859978,688.5822336428762,6
125,False,11,75,22,8,40,0.9570891328859978,688.5822336428762,6
125,False,21,60,22,8,40,0.9570891328859978,688.5822336428762,6
125,False,21,75,22,8,40,0.9570891328859978,688.5822336428762,6
150,False,5,60,22,8,40,0.9570891328859978,687.2351158017502,6
150,False,5,75,22,8,40,0.9570891328859978,684.2921220254432,6
150,False,11,60,22,8,40,0.9570891328859978,688.5822336428762,6
150,False,11,75,22,8,40,0.9570891328859978,688.5822336428762,6
150,False,21,60,22,8,40,0.9570891328859978,688.5822336428762,6
150,False,21,75,22,8,40,0.9570891328859978,688.5822336428762,6
100,True,9,60,39,5,140,0.8392295319740832,644.0796058932738,7
100,True,9,75,39,5,140,0.8392295319740832,628.6615182700331,7
100,True,19,60,39,5,140,0.8392295319740832,644.0796058932738,7
100,True,19,75,39,5,140,0.8392295319740832,628.6615182700331,7
100,True,38,60,39,5,140,0.8392295319740832,644.0796058932738,7
100,True,38,75,39,5,140,0.8392295319740832,628.6615182700331,7
125,True,9,60,39,5,140,0.8392295319740832,644.0796058932738,7
125,True,9,75,39,5,140,0.8392295319740832,628.6615182700331,7
125,True,19,60,39,5,140,0.8392295319740832,644.0796058932738,7
125,True,19,75,39,5,140,0.8392295319740832,628.6615182700331,7
125,True,38,60,39,5,140,0.8392295319740832,644.0796058932738,7
125,True,38,75,39,5,140,0.8392295319740832,628.6615182700331,7
150,True,9,60,39,5,140,0.8392295319740832,644.0796058932738,7
150,True,9,75,39,5,140,0.8392295319740832,628.6615182700331,7
150,True,19,60,39,5,140,0.8392295319740832,644.0796058932738,7
150,True,19,75,39,5,140,0.8392295319740832,628.6615182700331,7
150,True,38,60,39,5,140,0.8392295319740832,644.0796058932738,7
150,True,38,75,39,5,140,0.8392295319740832,628.6615182700331,7
100,False,11,60,44,5,150,0.9680893632456009,826.5308882780914,8
100,False,11,75,44,5,150,0.9680893632456009,807.847471335996,8
100,False,22,60,44,5,150,0.9680893632456009,826.5308882780914,8
100,False,22,75,44,5,150,0.9680893632456009,807.847471335996,8
100,False,43,60,44,5,150,0.9680893632456009,826.5308882780914,8
100,False,43,75,44,5,150,0.9680893632456009,807.847471335996,8
125,False,11,60,44,5,150,0.9680893632456009,826.5308882780914,8
125,False,11,75,44,5,150,0.9680893632456009,807.847471335996,8
125,False,22,60,44,5,150,0.9680893632456009,826.5308882780914,8
125,False,22,75,44,5,150,0.9680893632456009,807.847471335996,8
125,False,43,60,44,5,150,0.9680893632456009,826.5308882780914,8
125,False,43,75,44,5,150,0.9680893632456009,807.847471335996,8
150,False,11,60,44,5,150,0.9680893632456009,826.5308882780914,8
150,False,11,75,44,5,150,0.9680893632456009,807.847471335996,8
150,False,22,60,44,5,150,0.9680893632456009,826.5308882780914,8
150,False,22,75,44,5,150,0.9680893632456009,807.847471335996,8
150,False,43,60,44,5,150,0.9680893632456009,826.5308882780914,8
150,False,43,75,44,5,150,0.9680893632456009,807.847471335996,8
100,True,12,60,49,7,150,1.0522197364085442,998.3522516991253,9
100,True,12,75,49,7,150,1.0522197364085442,959.9284052548096,9
100,True,24,60,49,7,150,1.0522197364085442,998.3522516991253,9
100,True,24,75,49,7,150,1.0522197364085442,959.9284052548096,9
100,True,48,60,49,7,150,1.0522197364085442,998.3522516991253,9
100,True,48,75,49,7,150,1.0522197364085442,959.9284052548096,9
125,True,12,60,49,7,150,1.0522197364085442,998.3522516991253,9
125,True,12,75,49,7,150,1.0522197364085442,959.9284052548096,9
125,True,24,60,49,7,150,1.0522197364085442,998.3522516991253,9
125,True,24,75,49,7,150,1.0522197364085442,959.9284052548096,9
125,True,48,60,49,7,150,1.0522197364085442,998.3522516991253,9
125,True,48,75,49,7,150,1.0522197364085442,959.9284052548096,9
150,True,12,60,49,7,150,1.0522197364085442,998.3522516991253,9
150,True,12,75,49,7,150,1.0522197364085442,959.9284052548096,9
150,True,24,60,49,7,150,1.0522197364085442,998.3522516991253,9
150,True,24,75,49,7,150,1.0522197364085442,959.9284052548096,9
150,True,48,60,49,7,150,1.0522197364085442,998.3522516991253,9
150,True,48,75,49,7,150,1.0522197364085442,959.9284052548096,9
100,False,12,60,49,8,120,0.9220763232934477,1048.8862133542611,10
100,False,12,75,49,8,120,0.9220763232934477,999.3243580768293,10
100,False,24,60,49,8,120,0.9220763232934477,1048.8862133542611,10
100,False,24,75,49,8,120,0.9220763232934477,999.3243580768293,10
100,False,48,60,49,8,120,0.9220763232934477,1048.8862133542611,10
100,False,48,75,49,8,120,0.9220763232934477,999.3243580768293,10
125,False,12,60,49,8,120,0.9220763232934477,1048.8862133542611,10
125,False,12,75,49,8,120,0.9220763232934477,999.3243580768293,10
125,False,24,60,49,8,120,0.9220763232934477,1048.8862133542611,10
125,False,24,75,49,8,120,0.9220763232934477,999.3243580768293,10
125,False,48,60,49,8,120,0.9220763232934477,1048.8862133542611,10
125,False,48,75,49,8,120,0.9220763232934477,999.3243580768293,10
150,False,12,60,49,8,120,0.9220763232934477,1048.8862133542611,10
150,False,12,75,49,8,120,0.9220763232934477,999.3243580768293,10
150,False,24,60,49,8,120,0.9220763232934477,1048.8862133542611,10
150,False,24,75,49,8,120,0.9220763232934477,999.3243580768293,10
150,False,48,60,49,8,120,0.9220763232934477,1048.8862133542611,10
150,False,48,75,49,8,120,0.9220763232934477,999.3243580768293,10
100,True,12,60,49,10,100,0.704199622050745,1227.3717168661665,11
100,True,12,75,49,10,100,0.704199622050745,1141.7585488258367,11
100,True,24,60,49,10,100,0.704199622050745,1132.8959125605065,11
100,True,24,75,49,10,100,0.704199622050745,1109.0938203445294,11
100,True,48,60,49,10,100,0.704199622050745,1132.8959125605065,11
100,True,48,75,49,10,100,0.704199622050745,1109.0938203445294,11
125,True,12,60,49,10,100,0.704199622050745,1227.3717168661665,11
125,True,12,75,49,10,100,0.704199622050745,1141.7585488258367,11
125,True,24,60,49,10,100,0.704199622050745,1132.8959125605065,11
125,True,24,75,49,10,100,0.704199622050745,1109.0938203445294,11
125,True,48,60,49,10,100,0.704199622050745,1132.8959125605065,11
125,True,48,75,49,10,100,0.704199622050745,1109.0938203445294,11
150,True,12,60,49,10,100,0.704199622050745,1227.3717168661665,11
150,True,12,75,49,10,100,0.704199622050745,1141.7585488258367,11
150,True,24,60,49,10,100,0.704199622050745,1132.8959125605065,11
150,True,24,75,49,10,100,0.704199622050745,1109.0938203445294,11
150,True,48,60,49,10,100,0.704199622050745,1132.8959125605065,11
150,True,48,75,49,10,100,0.704199622050745,1109.0938203445294,11
100,True,13,60,54,7,170,0.8954024001084574,994.9756449958961,12
100,True,13,75,54,7,170,0.8954024001084574,942.0605640632798,12
100,True,27,60,54,7,170,0.8954024001084574,994.9756449958961,12
100,True,27,75,54,7,170,0.8954024001084574,942.0605640632798,12
100,True,53,60,54,7,170,0.8954024001084574,994.9756449958961,12
100,True,53,75,54,7,170,0.8954024001084574,942.0605640632798,12
125,True,13,60,54,7,170,0.8954024001084574,994.9756449958961,12
125,True,13,75,54,7,170,0.8954024001084574,942.0605640632798,12
125,True,27,60,54,7,170,0.8954024001084574,994.9756449958961,12
125,True,27,75,54,7,170,0.8954024001084574,942.0605640632798,12
125,True,53,60,54,7,170,0.8954024001084574,994.9756449958961,12
125,True,53,75,54,7,170,0.8954024001084574,942.0605640632798,12
150,True,13,60,54,7,170,0.8954024001084574,994.9756449958961,12
150,True,13,75,54,7,170,0.8954024001084574,942.0605640632798,12
150,True,27,60,54,7,170,0.8954024001084574,994.9756449958961,12
150,True,27,75,54,7,170,0.8954024001084574,942.0605640632798,12
150,True,53,60,54,7,170,0.8954024001084574,994.9756449958961,12
150,True,53,75,54,7,170,0.8954024001084574,942.0605640632798,12
100,True,13,60,54,10,115,0.798858707672666,1206.9468616361148,13
100,True,13,75,54,10,115,0.798858707672666,1125.3028976944522,13
100,True,27,60,54,10,115,0.798858707672666,1206.9468616361148,13
100,True,27,75,54,10,115,0.798858707672666,1125.3028976944522,13
100,True,53,60,54,10,115,0.798858707672666,1206.9468616361148,13
100,True,53,75,54,10,115,0.798858707672666,1125.3028976944522,13
125,True,13,60,54,10,115,0.798858707672666,1206.9468616361148,13
125,True,13,75,54,10,115,0.798858707672666,1125.3028976944522,13
125,True,27,60,54,10,115,0.798858707672666,1206.9468616361148,13
125,True,27,75,54,10,115,0.798858707672666,1125.3028976944522,13
125,True,53,60,54,10,115,0.798858707672666,1206.9468616361148,13
125,True,53,75,54,10,115,0.798858707672666,1125.3028976944522,13
150,True,13,60,54,10,115,0.798858707672666,1206.9468616361148,13
150,True,13,75,54,10,115,0.798858707672666,1125.3028976944522,13
150,True,27,60,54,10,115,0.798858707672666,1206.9468616361148,13
150,True,27,75,54,10,115,0.798858707672666,1125.3028976944522,13
150,True,53,60,54,10,115,0.798858707672666,1206.9468616361148,13
150,True,53,75,54,10,115,0.798858707672666,1125.3028976944522,13
100,True,13,60,54,16,70,0.6415923039281088,1584.3274648589618,14
100,True,13,75,54,16,70,0.6415923039281088,1584.3274648589615,14
100,True,27,60,54,16,70,0.6415923039281088,1584.327464858962,14
100,True,27,75,54,16,70,0.6415923039281088,1584.3274648589618,14
100,True,53,60,54,16,70,0.6415923039281088,1584.327464858962,14
100,True,53,75,54,16,70,0.6415923039281088,1584.327464858962,14
125,True,13,60,54,16,70,0.6415923039281088,1584.3274648589618,14
125,True,13,75,54,16,70,0.6415923039281088,1584.3274648589615,14
125,True,27,60,54,16,70,0.6415923039281088,1584.327464858962,14
125,True,27,75,54,16,70,0.6415923039281088,1584.3274648589618,14
125,True,53,60,54,16,70,0.6415923039281088,1584.327464858962,14
125,True,53,75,54,16,70,0.6415923039281088,1584.327464858962,14
150,True,13,60,54,16,70,0.6415923039281088,1584.3274648589618,14
150,True,13,75,54,16,70,0.6415923039281088,1584.3274648589615,14
150,True,27,60,54,16,70,0.6415923039281088,1584.327464858962,14
150,True,27,75,54,16,70,0.6415923039281088,1584.3274648589618,14
150,True,53,60,54,16,70,0.6415923039281088,1584.327464858962,14
150,True,53,75,54,16,70,0.6415923039281088,1584.327464858962,14
100,True,14,60,59,10,120,0.8000114560649635,1387.535643701288,15
100,True,14,75,59,10,120,0.8000114560649635,1336.3608315522456,15
100,True,29,60,59,10,120,0.8000114560649635,1387.535643701288,15
100,True,29,75,59,10,120,0.8000114560649635,1336.3608315522456,15
100,True,58,60,59,10,120,0.8000114560649635,1387.535643701288,15
100,True,58,75,59,10,120,0.8000114560649635,1336.3608315522456,15
125,True,14,60,59,10,120,0.8000114560649635,1387.535643701288,15
125,True,14,75,59,10,120,0.8000114560649635,1336.3608315522456,15
125,True,29,60,59,10,120,0.8000114560649635,1387.535643701288,15
125,True,29,75,59,10,120,0.8000114560649635,1336.3608315522456,15
125,True,58,60,59,10,120,0.8000114560649635,1387.535643701288,15
125,True,58,75,59,10,120,0.8000114560649635,1336.3608315522456,15
150,True,14,60,59,10,120,0.8000114560649635,1387.535643701288,15
150,True,14,75,59,10,120,0.8000114560649635,1336.3608315522456,15
150,True,29,60,59,10,120,0.8000114560649635,1387.535643701288,15
150,True,29,75,59,10,120,0.8000114560649635,1336.3608315522456,15
150,True,58,60,59,10,120,0.8000114560649635,1387.535643701288,15
150,True,58,75,59,10,120,0.8000114560649635,1336.3608315522456,15
100,False,14,60,59,15,80,0.8786406230173021,1738.3724165136705,16
100,False,14,75,59,15,80,0.8786406230173021,1738.3724165136705,16
100,False,29,60,59,15,80,0.8786406230173021,1755.537741300811,16
100,False,29,75,59,15,80,0.8786406230173021,1755.537741300811,16
100,False,58,60,59,15,80,0.8786406230173021,1755.537741300811,16
100,False,58,75,59,15,80,0.8786406230173021,1755.537741300811,16
125,False,14,60,59,15,80,0.8786406230173021,1738.3724165136705,16
125,False,14,75,59,15,80,0.8786406230173021,1738.3724165136705,16
125,False,29,60,59,15,80,0.8786406230173021,1755.537741300811,16
125,False,29,75,59,15,80,0.8786406230173021,1755.537741300811,16
125,False,58,60,59,15,80,0.8786406230173021,1755.537741300811,16
125,False,58,75,59,15,80,0.8786406230173021,1755.537741300811,16
150,False,14,60,59,15,80,0.8786406230173021,1738.3724165136705,16
150,False,14,75,59,15,80,0.8786406230173021,1738.3724165136705,16
150,False,29,60,59,15,80,0.8786406230173021,1755.537741300811,16
150,False,29,75,59,15,80,0.8786406230173021,1755.537741300811,16
150,False,58,60,59,15,80,0.8786406230173021,1755.537741300811,16
150,False,58,75,59,15,80,0.8786406230173021,1755.537741300811,16
100,False,16,60,64,10,130,0.9329084201437057,1537.2651314366256,17
100,False,16,75,64,10,130,0.9329084201437057,1473.4511803647013,17
100,False,32,60,64,10,130,0.9329084201437057,1537.2651314366256,17
100,False,32,75,64,10,130,0.9329084201437057,1473.4511803647013,17
100,False,63,60,64,10,130,0.9329084201437057,1537.2651314366256,17
100,False,63,75,64,10,130,0.9329084201437057,1473.4511803647013,17
125,False,16,60,64,10,130,0.9329084201437057,1537.2651314366256,17
125,False,16,75,64,10,130,0.9329084201437057,1473.4511803647013,17
125,False,32,60,64,10,130,0.9329084201437057,1537.2651314366256,17
125,False,32,75,64,10,130,0.9329084201437057,1473.4511803647013,17
125,False,63,60,64,10,130,0.9329084201437057,1537.2651314366256,17
125,False,63,75,64,10,130,0.9329084201437057,1473.4511803647013,17
150,False,16,60,64,10,130,0.9329084201437057,1537.2651314366256,17
150,False,16,75,64,10,130,0.9329084201437057,1473.4511803647013,17
150,False,32,60,64,10,130,0.9329084201437057,1537.2651314366256,17
150,False,32,75,64,10,130,0.9329084201437057,1473.4511803647013,17
150,False,63,60,64,10,130,0.9329084201437057,1537.2651314366256,17
150,False,63,75,64,10,130,0.9329084201437057,1473.4511803647013,17
100,False,17,60,69,10,135,0.8609483916135103,1744.866554364143,18
100,False,17,75,69,10,135,0.8609483916135103,1639.1524266804931,18
100,False,34,60,69,10,135,0.8609483916135103,1744.866554364143,18
100,False,34,75,69,10,135,0.8609483916135103,1639.1524266804931,18
100,False,68,60,69,10,135,0.8609483916135103,1744.866554364143,18
100,False,68,75,69,10,135,0.8609483916135103,1639.1524266804931,18
125,False,17,60,69,10,135,0.8609483916135103,1744.866554364143,18
125,False,17,75,69,10,135,0.8609483916135103,1639.1524266804931,18
125,False,34,60,69,10,135,0.8609483916135103,1744.866554364143,18
125,False,34,75,69,10,135,0.8609483916135103,1639.1524266804931,18
125,False,68,60,69,10,135,0.8609483916135103,1744.866554364143,18
125,False,68,75,69,10,135,0.8609483916135103,1639.1524266804931,18
150,False,17,60,69,10,135,0.8609483916135103,1744.866554364143,18
150,False,17,75,69,10,135,0.8609483916135103,1639.1524266804931,18
150,False,34,60,69,10,135,0.8609483916135103,1744.866554364143,18
150,False,34,75,69,10,135,0.8609483916135103,1639.1524266804931,18
150,False,68,60,69,10,135,0.8609483916135103,1744.866554364143,18
150,False,68,75,69,10,135,0.8609483916135103,1639.1524266804931,18
100,True,18,60,75,4,350,0.811391451152205,1323.678991106669,19
100,True,18,75,75,4,350,0.811391451152205,1225.3013949898902,19
100,True,37,60,75,4,350,0.811391451152205,1323.678991106669,19
100,True,37,75,75,4,350,0.811391451152205,1225.3013949898902,19
100,True,74,60,75,4,350,0.811391451152205,1323.678991106669,19
100,True,74,75,75,4,350,0.811391451152205,1225.3013949898902,19
125,True,18,60,75,4,350,0.811391451152205,1323.678991106669,19
125,True,18,75,75,4,350,0.811391451152205,1225.3013949898902,19
125,True,37,60,75,4,350,0.811391451152205,1323.678991106669,19
125,True,37,75,75,4,350,0.811391451152205,1225.3013949898902,19
125,True,74,60,75,4,350,0.811391451152205,1323.678991106669,19
125,True,74,75,75,4,350,0.811391451152205,1225.3013949898902,19
150,True,18,60,75,4,350,0.811391451152205,1340.1520956672985,19
150,True,18,75,75,4,350,0.811391451152205,1235.9104570245895,19
150,True,37,60,75,4,350,0.811391451152205,1340.1520956672985,19
150,True,37,75,75,4,350,0.811391451152205,1254.4342602480865,19
150,True,74,60,75,4,350,0.811391451152205,1340.1520956672985,19
150,True,74,75,75,4,350,0.811391451152205,1235.9104570245895,19
100,False,18,60,75,5,280,0.9373991254586805,1241.8743842911967,20
100,False,18,75,75,5,280,0.9373991254586805,1137.4242719796862,20
100,False,37,60,75,5,280,0.9373991254586805,1241.8743842911967,20
100,False,37,75,75,5,280,0.9373991254586805,1137.4242719796862,20
100,False,74,60,75,5,280,0.9373991254586805,1241.8743842911967,20
100,False,74,75,75,5,280,0.9373991254586805,1137.4242719796862,20
125,False,18,60,75,5,280,0.9373991254586805,1241.8743842911967,20
125,False,18,75,75,5,280,0.9373991254586805,1137.4242719796862,20
125,False,37,60,75,5,280,0.9373991254586805,1241.8743842911967,20
125,False,37,75,75,5,280,0.9373991254586805,1137.4242719796862,20
125,False,74,60,75,5,280,0.9373991254586805,1260.1821726578069,20
125,False,74,75,75,5,280,0.9373991254586805,1137.4242719796862,20
150,False,18,60,75,5,280,0.9373991254586805,1241.8743842911967,20
150,False,18,75,75,5,280,0.9373991254586805,1137.4242719796862,20
150,False,37,60,75,5,280,0.9373991254586805,1241.8743842911967,20
150,False,37,75,75,5,280,0.9373991254586805,1137.4242719796862,20
150,False,74,60,75,5,280,0.9373991254586805,1260.1821726578069,20
150,False,74,75,75,5,280,0.9373991254586805,1137.4242719796862,20
100,False,25,60,100,4,400,0.7607112017063633,1939.0446711281922,21
100,False,25,75,100,4,400,0.7607112017063633,1906.8047340594712,21
100,False,50,60,100,4,400,0.7607112017063633,2147.7004504832307,21
100,False,50,75,100,4,400,0.7607112017063633,2098.5849436120207,21
100,False,99,60,100,4,400,0.7607112017063633,2242.345947198266,21
100,False,99,75,100,4,400,0.7607112017063633,2147.7004504832307,21
125,False,25,60,100,4,400,0.7607112017063633,2391.3162015205744,21
125,False,25,75,100,4,400,0.7607112017063633,2287.533144098558,21
125,False,50,60,100,4,400,0.7607112017063633,2462.071268965319,21
125,False,50,75,100,4,400,0.7607112017063633,2339.2261893137743,21
125,False,99,60,100,4,400,0.7607112017063633,2522.53208828422,21
125,False,99,75,100,4,400,0.7607112017063633,2391.3162015205744,21
150,False,25,60,100,4,400,0.7607112017063633,2462.071268965319,21
150,False,25,75,100,4,400,0.7607112017063633,2391.3162015205744,21
150,False,50,60,100,4,400,0.7607112017063633,2587.7167061777477,21
150,False,50,75,100,4,400,0.7607112017063633,2522.53208828422,21
150,False,99,60,100,4,400,0.7607112017063633,2747.6938182926,21
150,False,99,75,100,4,400,0.7607112017063633,2671.1348141207654,21
100,False,25,60,100,10,200,0.7555670199652906,2378.627357179944,22
100,False,25,75,100,10,200,0.7555670199652906,2247.650035324664,22
100,False,50,60,100,10,200,0.7555670199652906,2325.935269957595,22
100,False,50,75,100,10,200,0.7555670199652906,2214.136346623985,22
100,False,99,60,100,10,200,0.7555670199652906,2378.627357179944,22
100,False,99,75,100,10,200,0.7555670199652906,2203.032398176108,22
125,False,25,60,100,10,200,0.7555670199652906,2284.1849876189103,22
125,False,25,75,100,10,200,0.7555670199652906,2161.599922811991,22
125,False,50,60,100,10,200,0.7555670199652906,2284.1849876189103,22
125,False,50,75,100,10,200,0.7555670199652906,2203.032398176108,22
125,False,99,60,100,10,200,0.7555670199652906,2325.935269957595,22
125,False,99,75,100,10,200,0.7555670199652906,2161.599922811991,22
150,False,25,60,100,10,200,0.7555670199652906,2214.136346623985,22
150,False,25,75,100,10,200,0.7555670199652906,2055.3356549699924,22
150,False,50,60,100,10,200,0.7555670199652906,2149.12612872612,22
150,False,50,75,100,10,200,0.7555670199652906,2036.1566123605264,22
150,False,99,60,100,10,200,0.7555670199652906,2149.12612872612,22
150,False,99,75,100,10,200,0.7555670199652906,2046.434523795681,22
100,True,30,60,120,7,200,0.44046235786950916,2814.719608813243,23
100,True,30,75,120,7,200,0.44046235786950916,2622.1619919428185,23
100,True,60,60,120,7,200,0.44046235786950916,3323.7998644311433,23
100,True,60,75,120,7,200,0.44046235786950916,2758.25132234262,23
100,True,119,60,120,7,200,0.44046235786950916,3323.7998644311433,23
100,True,119,75,120,7,200,0.44046235786950916,2814.719608813243,23
125,True,30,60,120,7,200,0.44046235786950916,3059.7031775218334,23
125,True,30,75,120,7,200,0.44046235786950916,2883.5508714182156,23
125,True,60,60,120,7,200,0.44046235786950916,3426.514460285945,23
125,True,60,75,120,7,200,0.44046235786950916,2883.5508714182156,23
125,True,119,60,120,7,200,0.44046235786950916,3650.399503220352,23
125,True,119,75,120,7,200,0.44046235786950916,3139.4975418134313,23
150,True,30,60,120,7,200,0.44046235786950916,3323.7998644311433,23
150,True,30,75,120,7,200,0.44046235786950916,3002.4607308447457,23
150,True,60,60,120,7,200,0.44046235786950916,3650.399503220352,23
150,True,60,75,120,7,200,0.44046235786950916,3226.141553407382,23
150,True,119,60,120,7,200,0.44046235786950916,3748.1273160965266,23
150,True,119,75,120,7,200,0.44046235786950916,3323.7998644311433,23
100,False,37,60,150,12,200,0.8559898140912773,3701.897346554349,24
100,False,37,75,150,12,200,0.8559898140912773,3505.068020824402,24
100,False,75,60,150,12,200,0.8559898140912773,3482.4440135121417,24
100,False,75,75,150,12,200,0.8559898140912773,3225.3121050600503,24
100,False,149,60,150,12,200,0.8559898140912773,3426.62788186308,24
100,False,149,75,150,12,200,0.8559898140912773,3173.714952826015,24
125,False,37,60,150,12,200,0.8559898140912773,3399.5332019941407,24
125,False,37,75,150,12,200,0.8559898140912773,3198.8805501299908,24
125,False,75,60,150,12,200,0.8559898140912773,3399.5332019941407,24
125,False,75,75,150,12,200,0.8559898140912773,3173.714952826015,24
125,False,149,60,150,12,200,0.8559898140912773,3399.5332019941407,24
125,False,149,75,150,12,200,0.8559898140912773,3173.714952826015,24
150,False,37,60,150,12,200,0.8559898140912773,3399.5332019941407,24
150,False,37,75,150,12,200,0.8559898140912773,3173.714952826015,24
150,False,75,60,150,12,200,0.8559898140912773,3399.5332019941407,24
150,False,75,75,150,12,200,0.8559898140912773,3198.8805501299908,24
150,False,149,60,150,12,200,0.8559898140912773,3426.62788186308,24
150,False,149,75,150,12,200,0.8559898140912773,3198.8805501299908,24
100,True,49,60,199,16,200,0.8825630311085512,5070.0968081312,25
100,True,49,75,199,16,200,0.8825630311085512,4871.979397327131,25
100,True,99,60,199,16,200,0.8825630311085512,5070.0968081312,25
100,True,99,75,199,16,200,0.8825630311085512,4871.979397327131,25
100,True,198,60,199,16,200,0.8825630311085512,5016.909292821689,25
100,True,198,75,199,16,200,0.8825630311085512,4829.047425184601,25
125,True,49,60,199,16,200,0.8825630311085512,5016.909292821689,25
125,True,49,75,199,16,200,0.8825630311085512,4829.047425184601,25
125,True,99,60,199,16,200,0.8825630311085512,5016.909292821689,25
125,True,99,75,199,16,200,0.8825630311085512,4829.047425184601,25
125,True,198,60,199,16,200,0.8825630311085512,5016.909292821689,25
125,True,198,75,199,16,200,0.8825630311085512,4871.979397327131,25
150,True,49,60,199,16,200,0.8825630311085512,5016.909292821689,25
150,True,49,75,199,16,200,0.8825630311085512,4871.979397327131,25
150,True,99,60,199,16,200,0.8825630311085512,5070.0968081312,25
150,True,99,75,199,16,200,0.8825630311085512,4871.979397327131,25
150,True,198,60,199,16,200,0.8825630311085512,5070.0968081312,25
150,True,198,75,199,16,200,0.8825630311085512,4871.979397327131,25
100,True,49,60,199,16,200,0.7690057087351343,5124.965309415331,26
100,True,49,75,199,16,200,0.7690057087351343,5124.965309415331,26
100,True,99,60,199,16,200,0.7690057087351343,5333.837527995485,26
100,True,99,75,199,16,200,0.7690057087351343,5333.837527995485,26
100,True,198,60,199,16,200,0.7690057087351343,5333.837527995485,26
100,True,198,75,199,16,200,0.7690057087351343,5070.0968081312,26
125,True,49,60,199,16,200,0.7690057087351343,5404.862644674398,26
125,True,49,75,199,16,200,0.7690057087351343,5159.252229404214,26
125,True,99,60,199,16,200,0.7690057087351343,5480.7555258464035,26
125,True,99,75,199,16,200,0.7690057087351343,5159.252229404214,26
125,True,198,60,199,16,200,0.7690057087351343,5333.837527995485,26
125,True,198,75,199,16,200,0.7690057087351343,5215.686535447275,26
150,True,49,60,199,16,200,0.7690057087351343,5404.862644674398,26
150,True,49,75,199,16,200,0.7690057087351343,5215.686535447275,26
150,True,99,60,199,16,200,0.7690057087351343,5404.862644674398,26
150,True,99,75,199,16,200,0.7690057087351343,5215.686535447275,26
150,True,198,60,199,16,200,0.7690057087351343,5480.7555258464035,26
150,True,198,75,199,16,200,0.7690057087351343,5159.252229404214,26
100,True,7,60,31,5,100,0.6756360030159316,1045.7888755300169,27
100,True,7,75,31,5,100,0.6756360030159316,999.2127139252283,27
100,True,15,60,31,5,100,0.6756360030159316,1045.7888755300169,27
100,True,15,75,31,5,100,0.6756360030159316,999.2127139252283,27
100,True,30,60,31,5,100,0.6756360030159316,1045.7888755300169,27
100,True,30,75,31,5,100,0.6756360030159316,999.2127139252283,27
125,True,7,60,31,5,100,0.6756360030159316,1045.7888755300169,27
125,True,7,75,31,5,100,0.6756360030159316,999.2127139252283,27
125,True,15,60,31,5,100,0.6756360030159316,1045.7888755300169,27
